x_m,y_m,z_m,pressure_Pa,temperature_K
0.0808019355,0.0750388002,0.00150000001,8741.12065,306.64197
0.0869390413,0.0808753633,0.00150000001,8629.03497,306.932436
0.0877593195,0.081924329,0.00350000011,8616.01856,306.509781
0.0869307089,0.0803553356,0.00150000001,8632.14006,306.899907
0.0815395107,0.0747203348,0.00150000001,8746.23005,306.593697
0.0871811925,0.0905994758,0.00150000001,8526.54072,307.701889
0.0923495245,0.0854186527,0.00350000011,8577.09587,306.686535
0.0838047001,0.0758610815,0.00227457162,8726.56193,306.53254
0.0882845166,0.0811084706,0.00150000001,8620.79737,306.933785
0.0910197315,0.0836449738,0.00150000001,8583.21623,307.089764
0.0867907617,0.0912475094,0.0027218158,8531.83555,307.743107
0.0891817084,0.0810905012,0.00150000001,8617.50535,306.918624
0.0878665547,0.0795196683,0.00350000011,8644.08076,306.521524
0.0920267323,0.0833556817,0.00350000011,8595.38785,306.630293
0.0900804212,0.0810737143,0.00150000001,8615.14978,306.919451
0.0884660229,0.0784507045,0.00282844025,8658.52216,306.659565
0.0933019213,0.0874531661,0.00350000011,8568.80633,306.798125
0.0884469925,0.0784401323,0.00316215038,8661.14543,306.641158
0.0956814468,0.084881174,0.00350000011,8610.1808,306.709905
0.0918405703,0.0907796532,0.00150000001,8579.62986,307.636592
0.0918167721,0.0804852975,0.00350000011,8618.24046,306.713873
0.0960452759,0.0889970727,0.00350000011,8586.60847,306.863793
0.0910889586,0.0936353972,0.00296066528,8592.97635,307.903087
0.0974705393,0.0874025978,0.00150000001,8594.0727,307.272321
0.0958374208,0.0899621071,0.00150000001,8580.78056,307.510907
0.0987815227,0.0841815378,0.00336221936,8596.27458,306.981735
0.0949579064,0.0904507305,0.00350000011,8585.1216,307.023272
0.0995715676,0.0846204506,0.00163481017,8599.16011,307.127394
0.0948759881,0.0917666237,0.00150000001,8587.49072,307.684392
0.0992521075,0.0873720448,0.00150000001,8604.1263,307.246669
0.0993640009,0.0874414848,0.00350000011,8607.69174,306.796646
0.0931322202,0.0947705435,0.00249505857,8597.48572,308.008843
0.0973196741,0.0917117671,0.00150000001,8584.42293,307.610652
0.097713759,0.0924764728,0.00350000011,8590.55356,307.133996
0.0992323737,0.0910844134,0.00350000011,8588.69612,306.941505
0.0943010653,0.0954199029,0.00320735252,8596.86,307.975691
0.0945612122,0.0955644278,0.00282516601,8596.67209,308.030014
0.0976422848,0.0938257804,0.00150000001,8595.14705,307.783373
0.103375934,0.086733988,0.00336568122,8594.68308,307.100649
0.0960175936,0.0956808383,0.00150000001,8595.88206,308.020865
0.0959491993,0.0956409964,0.00350000011,8595.45543,307.73665
0.103778959,0.0883411815,0.00150000001,8592.79754,307.290002
0.10488865,0.0875743851,0.00228107978,8589.87488,307.184354
0.104365203,0.0876301577,0.00350000011,8596.44077,307.034324
0.105127316,0.0878802075,0.00350000011,8591.42688,307.07197
0.101720377,0.0927515038,0.00150000001,8586.09266,307.546333
0.105464206,0.0896237836,0.00150000001,8587.15104,307.308979
0.100550918,0.0956196019,0.00150000001,8593.7893,307.856598
0.101674719,0.094538215,0.00350000011,8583.53017,307.168519
0.100490995,0.0960974792,0.00350000011,8591.81982,307.465033
0.101300615,0.09534155,0.00150000001,8590.19968,307.80055
0.106671185,0.0885646831,0.0017806482,8577.79454,307.251411
0.100050452,0.0968853337,0.00350000011,8591.51704,307.62847
0.102287149,0.095047848,0.00350000011,8589.66313,307.200161
0.104111557,0.093592299,0.00150000001,8585.29314,307.535252
0.103202207,0.0945005339,0.00350000011,8586.00651,307.095686
0.102397891,0.0966193275,0.00150000001,8590.36705,307.890502
0.10373436,0.094729783,0.00150000001,8584.31917,307.645206
0.100071596,0.0984522092,0.00350000011,8591.17956,307.958104
0.104672117,0.095236202,0.00150000001,8591.77726,307.646526
0.107889327,0.0920033885,0.00350000011,8569.34911,306.950355
0.100849082,0.099057689,0.00335865782,8591.11622,308.103584
0.110005047,0.0904168294,0.00321801298,8572.02132,307.165567
0.105302459,0.0960575819,0.00350000011,8579.77459,307.16331
0.108410212,0.0940313561,0.00150000001,8580.01641,307.429026
0.109754576,0.0926991289,0.00150000001,8560.32398,307.356558
0.107654756,0.0967707886,0.00150000001,8584.06638,307.691219
0.109353023,0.0955638999,0.00150000001,8576.23331,307.523304
0.112325728,0.0923992587,0.00150000001,8497.03064,307.354874
0.111579827,0.0942281852,0.00150000001,8530.50176,307.43373
0.104745809,0.101222536,0.00237475575,8590.20046,308.266768
0.106518472,0.0994213828,0.00150000001,8590.91579,308.029102
0.111128785,0.0950068709,0.00150000001,8547.46615,307.478942
0.109902502,0.0968693855,0.00350000011,8571.76072,307.079647
0.105388545,0.101579612,0.00262386472,8589.29156,308.264611
0.112007575,0.0955075554,0.00150000001,8550.59248,307.490461
0.109518303,0.0976151991,0.00350000011,8574.72289,307.169092
0.107740744,0.099911978,0.00150000001,8588.28545,308.04352
0.11185406,0.0957444337,0.00150000001,8549.31693,307.517237
0.112724295,0.0958361183,0.00150000001,8546.9159,307.494861
0.106014314,0.101927262,0.00163758639,8590.08492,308.318703
0.111218078,0.0978238908,0.00150000001,8574.781,307.694123
0.11319261,0.0960336958,0.00150000001,8534.84633,307.524479
0.107822981,0.10118831,0.00350000011,8589.49591,307.795044
0.107439694,0.102016159,0.00150000001,8590.38193,308.260034
0.109846235,0.0999011812,0.00150000001,8588.83564,307.962718
0.110654398,0.0997034461,0.00150000001,8582.4745,307.923268
0.110960159,0.0991698273,0.00350000011,8580.73156,307.311542
0.114780382,0.0962241977,0.00150000001,8529.92825,307.546351
0.11738268,0.0933273677,0.00150000001,8423.5064,307.461723
0.115896925,0.0915823987,0.00294029754,8412.19241,307.281032
0.107781021,0.102908764,0.00273669843,8591.16899,308.304947
0.114617289,0.0968139077,0.00150000001,8550.21457,307.583218
0.108408545,0.10325739,0.00284749769,8590.92822,308.311384
0.113057928,0.0992085739,0.00350000011,8576.32457,307.27533
0.116998736,0.0953292353,0.00350000011,8491.20418,306.966481
0.116729869,0.0911196504,0.00299090845,8413.07434,307.321624
0.117739395,0.0917255728,0.00150000001,8413.1305,307.491596
0.11820613,0.0948078645,0.00350000011,8458.46415,306.965182
0.111743531,0.102026126,0.00350000011,8590.58862,307.715795
0.113498026,0.100740481,0.00350000011,8584.20079,307.469738
0.11999207,0.0948025418,0.00350000011,8456.53316,306.996257
0.119761797,0.0911649321,0.00350000011,8413.72366,307.147726
0.119170869,0.0906287621,0.00350000011,8412.86725,307.210279
0.120738907,0.0911298786,0.00150000001,8413.18821,307.54392
0.119391024,0.0967119533,0.00350000011,8511.77561,307.08275
0.118162635,0.0981896748,0.00350000011,8543.43239,307.194012
0.113008365,0.102789732,0.00350000011,8591.96831,307.801861
0.120365432,0.0897906091,0.00150000001,8412.34393,307.532672
0.119933396,0.0893399155,0.00216164895,8412.31434,307.443597
0.120357156,0.0973097393,0.00350000011,8518.21648,307.151446
0.121124804,0.0965561079,0.00350000011,8487.84316,307.120607
0.120144813,0.0892224599,0.00255500396,8412.19627,307.418783
0.11760854,0.10065155,0.00150000001,8566.09768,307.98329
0.120793058,0.0888623264,0.00217562442,8412.40114,307.449156
0.119341492,0.0985964097,0.00350000011,8532.67722,307.275957
0.123579344,0.0956147279,0.00350000011,8468.70654,307.166808
0.120836172,0.0986431893,0.00150000001,8526.16689,307.837674
0.125293876,0.0926994984,0.00150000001,8411.38623,307.647695
0.120372467,0.0988642063,0.00350000011,8535.73056,307.344042
0.119042885,0.100135483,0.00350000011,8549.94709,307.475712
0.114565146,0.104427719,0.00350000011,8593.06062,308.033679
0.123601753,0.0912188974,0.00350000011,8406.23457,307.069709
0.125872523,0.0934056642,0.00350000011,8425.50595,307.149543
0.113980284,0.105209728,0.00350000011,8595.90719,308.177346
0.121279571,0.0885920425,0.00320047973,8409.97467,307.383444
0.126031008,0.0929446098,0.00350000011,8417.68926,307.132712
0.115475964,0.104845228,0.00150000001,8597.29745,308.364743
0.125357947,0.0951017604,0.00350000011,8449.31485,307.237914
0.123219056,0.0894180026,0.00350000011,8395.9106,307.182682
0.119301153,0.101571172,0.00150000001,8553.83988,308.086749
0.127328788,0.093650948,0.00150000001,8419.44758,307.773218
0.127953053,0.0931559265,0.00150000001,8418.85906,307.769759
0.120653215,0.101460997,0.00350000011,8540.4401,307.754967
0.124583343,0.0892133949,0.00350000011,8380.88239,307.160671
0.122212415,0.100320837,0.00150000001,8522.97428,308.04122
0.12535257,0.0896016151,0.00150000001,8386.94553,307.595138
0.11945848,0.102985604,0.00350000011,8573.15142,307.955574
0.127007415,0.0953854529,0.00350000011,8436.76079,307.376112
0.128550057,0.0927389095,0.00350000011,8419.65882,307.220778
0.125868253,0.0969940312,0.00150000001,8464.61828,307.919506
0.126238708,0.0901234012,0.00150000001,8400.18413,307.608947
0.128846316,0.0917670142,0.00350000011,8415.7394,307.164027
0.123092185,0.101312539,0.00215681853,8527.58315,308.147114
0.130494814,0.0934198193,0.00150000001,8432.26494,307.817364
0.123991131,0.0870856184,0.00221939745,8386.12171,307.431536
0.126731848,0.0878044099,0.00150000001,8403.10542,307.580777
0.125276423,0.0863715679,0.0024181418,8405.72829,307.407301
0.131134642,0.0918821563,0.00150000001,8430.0118,307.764047
0.129663507,0.0898714573,0.00150000001,8424.7823,307.665727
0.132141212,0.094368673,0.00350000011,8444.15249,307.553116
0.130494966,0.0898990061,0.00150000001,8423.25625,307.681198
0.13196515,0.0951762696,0.00350000011,8450.31556,307.655073
0.127215495,0.0866744713,0.00350000011,8435.69301,307.200414
0.132264703,0.0955247033,0.00150000001,8451.24462,307.99158
0.132182152,0.0908283987,0.00350000011,8424.01773,307.191345
0.131188276,0.0968147124,0.00178843004,8454.80529,308.100234
0.131588263,0.0901510944,0.00150000001,8426.00031,307.699974
0.134566484,0.0949379267,0.00242724494,8459.33516,308.022096
0.128966536,0.0870759854,0.00150000001,8440.27877,307.576449
0.134789517,0.0948140193,0.00255381737,8459.2996,308.012716
0.135477239,0.0937384684,0.00150000001,8450.77858,307.940317
0.136092228,0.0932222477,0.00150000001,8461.49239,307.889655
0.127653537,0.0853831688,0.00350000011,8442.46095,307.268258
0.134317801,0.0950760856,0.0033656387,8448.01113,307.953029
0.130303355,0.0863379862,0.00150000001,8445.41906,307.563309
0.128838191,0.0852570739,0.00150000001,8447.62419,307.521637
0.136672791,0.093767758,0.00203155518,8448.62127,308.014085
0.129850544,0.0862118683,0.00350000011,8445.56856,307.13337
0.132862935,0.0892412158,0.00350000011,8434.88288,307.117632
0.130421009,0.0862200738,0.00350000011,8445.65898,307.116574
0.13118717,0.0863661478,0.00150000001,8444.95557,307.569882
0.130289323,0.08595863,0.00350000011,8446.19208,307.130355
0.137132784,0.0935122057,0.00176887376,8455.2516,308.00556
0.137459271,0.0931588337,0.00350000011,8454.32092,307.773469
0.12936818,0.0840983669,0.00294105012,8448.07101,307.344936
0.133393843,0.0872459172,0.00150000001,8439.45375,307.607725
0.137935237,0.0916741469,0.00150000001,8453.30452,307.827125
0.136315522,0.0900232353,0.00350000011,8447.09668,307.205706
0.131581647,0.0828686671,0.00165697042,8446.96928,307.397371
0.139781571,0.0901331613,0.00150000001,8462.66716,307.72699
0.136178223,0.0863479901,0.00350000011,8434.97346,307.012236
0.138875181,0.0887086288,0.00350000011,8439.9027,307.149806
0.140691376,0.0901493101,0.00150000001,8452.15225,307.765852
0.135898267,0.0853071336,0.00350000011,8443.26988,306.994903
0.1414441,0.0904240542,0.00150000001,8441.17969,307.833275
0.137107823,0.0853483342,0.00350000011,8439.55898,306.977274
0.141152256,0.0890178939,0.00350000011,8432.21943,307.276952
0.140590818,0.0877998155,0.00150000001,8431.8915,307.610778
0.142181603,0.0907073086,0.00178867065,8449.56967,307.894561
0.136369277,0.0840258291,0.00350000011,8444.60722,306.980177
0.138879625,0.0857472007,0.00150000001,8432.53036,307.515641
0.137125443,0.0843116906,0.00350000011,8443.21459,306.964013
0.138887502,0.0852541387,0.00150000001,8430.74069,307.497959
0.142635227,0.0904552957,0.0028425947,8446.01615,307.814799
0.1344222,0.0812905796,0.00176383828,8446.32089,307.304358
0.141649654,0.0875508393,0.00150000001,8434.91112,307.592661
0.143340155,0.0900636673,0.00164540622,8440.78394,307.871172
0.142545911,0.0880836757,0.00150000001,8434.62176,307.637168
0.143756728,0.0881011547,0.00150000001,8430.15532,307.648952
0.142124538,0.0862562071,0.00150000001,8438.93708,307.505493
0.143879349,0.0880290315,0.00350000011,8421.21015,307.292435
0.141789091,0.0853203976,0.00350000011,8441.06374,306.916712
0.142582914,0.0860050739,0.00150000001,8427.04896,307.49956
0.137355736,0.080352463,0.00150000001,8445.05339,307.310654
0.143807886,0.0849850509,0.00150000001,8427.75991,307.442151
0.145696466,0.0859818604,0.00350000011,8411.56304,307.061671
0.141844047,0.0820029744,0.00150000001,8440.95134,307.352253
0.147489475,0.0877584884,0.00239416059,8383.054,307.685056
0.13883512,0.0788389554,0.00283327377,8444.63669,307.06606
0.143654532,0.0831668675,0.00350000011,8439.44198,306.800765
0.145719543,0.084409329,0.00350000011,8416.56409,306.886483
0.144710491,0.0829913598,0.00150000001,8427.81902,307.368218
0.143200947,0.0812685898,0.00350000011,8439.01657,306.767964
0.148080266,0.0860451982,0.00350000011,8369.16409,307.156077
0.146335799,0.0833756274,0.00350000011,8411.63614,306.806881
0.149483492,0.0866507026,0.00203430224,8299.81093,307.621082
0.14398437,0.080465853,0.00150000001,8437.42256,307.283332
0.142327523,0.078630035,0.00150000001,8443.72911,307.192077
0.143220737,0.0796945507,0.00350000011,8442.22978,306.760703
0.14632665,0.0825417678,0.00350000011,8419.11286,306.757577
0.141883191,0.0778387399,0.00150000001,8444.39398,307.134251
0.146860543,0.0824872474,0.00350000011,8415.95633,306.754425
0.147980133,0.0836883297,0.00350000011,8395.30795,306.836524
0.149410164,0.0847822212,0.00150000001,8341.89877,307.470745
0.148829564,0.083726105,0.00150000001,8379.12838,307.395427
0.146858216,0.0810016764,0.00350000011,8427.64928,306.6968
0.151068245,0.0855605391,0.00350000011,8270.57401,307.134019
0.151671011,0.0855509524,0.00350000011,8272.98422,307.1297
0.149398956,0.0824927209,0.00350000011,8400.69789,306.750196
0.144019701,0.0768265999,0.00150000001,8443.80908,307.057527
0.153474448,0.0855265856,0.00150000001,8272.66783,307.557701
0.14764847,0.0796521025,0.00150000001,8436.93205,307.234825
0.151372438,0.0871262213,0.00183196023,8252.83406,307.74095
0.153036014,0.0863147802,0.00350000011,8253.86702,307.267415
0.151665587,0.0830421383,0.00150000001,8366.31195,307.365831
0.150471509,0.0816249439,0.00150000001,8403.86343,307.316277
0.14462296,0.0757906618,0.00350000011,8443.90622,306.73052
0.151003524,0.0810358803,0.00150000001,8408.164,307.294877
0.148727391,0.0784609576,0.00150000001,8438.85887,307.17859
0.153774819,0.0833964939,0.00350000011,8329.65564,306.81589
0.152597936,0.0876331959,0.00350000011,8253.67828,307.585762
0.155291406,0.0855089336,0.00350000011,8266.28385,307.070352
0.152852029,0.0823719212,0.00150000001,8375.16132,307.344666
0.154229068,0.0836717683,0.00350000011,8329.37282,306.837686
0.15438563,0.0834113918,0.00350000011,8335.40321,306.817328
0.148009378,0.076537649,0.00150000001,8444.31622,307.045582
0.155180095,0.0827745304,0.00150000001,8346.05651,307.360714
0.154818893,0.089040916,0.00166663501,8254.38581,307.990089
0.158018756,0.0865203748,0.00150000001,8257.70325,307.662475
0.150109019,0.0761841844,0.00150000001,8443.56275,307.009662
0.147082733,0.0742604091,0.00183322534,8445.81434,306.712688
0.155277898,0.0892959192,0.00166662873,8254.53103,308.014008
0.159352612,0.0857465112,0.00150000001,8257.64315,307.597617
0.159227075,0.0859929179,0.00350000011,8265.50636,307.072318
0.149189162,0.0735615602,0.00266776564,8448.01618,306.540874
0.156990293,0.0815313751,0.00350000011,8367.25719,306.729666
0.160093486,0.0850100935,0.00350000011,8261.5177,306.969657
0.157178468,0.0896594646,0.00150000001,8251.63004,308.016298
0.16118078,0.087249294,0.00150000001,8252.53648,307.70644
0.155538304,0.0782007196,0.00350000011,8404.88512,306.653485
0.161894175,0.0842248437,0.00150000001,8278.02733,307.496725
0.160637217,0.0830211355,0.00350000011,8309.3205,306.874264
0.158101981,0.0906912313,0.00350000011,8239.72456,307.895291
0.161532693,0.0872549245,0.00350000011,8239.50352,307.149955
0.159480421,0.0811725659,0.00150000001,8336.13952,307.287144
0.16357476,0.0859897268,0.00150000001,8253.74832,307.612777
0.156747195,0.0776200634,0.00350000011,8393.99595,306.679332
0.164137771,0.0849632788,0.00150000001,8263.28323,307.542065
0.159166907,0.0796304095,0.00150000001,8362.69091,307.158466
0.157359233,0.0781079147,0.00150000001,8387.28928,307.067533
0.155665972,0.0757840088,0.00316675629,8424.85504,306.665815
0.164202951,0.0863331269,0.00350000011,8260.4131,307.058239
0.162605697,0.0890451159,0.00150000001,8253.08586,307.84973
0.159783905,0.0914527323,0.00150000001,8235.65882,308.145587
0.164405477,0.0834003724,0.00150000001,8291.35394,307.418756
0.161851558,0.0806020778,0.00150000001,8338.65454,307.203116
0.162620898,0.0895691757,0.00150000001,8254.06007,307.898008
0.161848271,0.0800834215,0.00150000001,8347.92188,307.166605
0.158637947,0.0774351061,0.00166685814,8384.38351,306.907877
0.162172366,0.0903679916,0.00350000011,8245.48257,307.54917
0.165749567,0.0836331249,0.00150000001,8291.24859,307.406773
0.161954459,0.0801436433,0.00350000011,8330.89966,306.881582
0.162034993,0.0911503967,0.00350000011,8253.31771,307.6826
0.161244291,0.0790560181,0.00150000001,8347.72645,307.08913
0.160707791,0.0785850197,0.00320874759,8357.74684,306.885593
0.1667244,0.0872674144,0.00150000001,8264.20865,307.659358
0.163782568,0.0806397887,0.00350000011,8326.43942,306.955615
0.167321117,0.0839884053,0.00350000011,8282.09086,307.043381
0.161228912,0.0926020371,0.00333324794,8255.968,308.120216
0.168618344,0.0848855348,0.00150000001,8306.15449,307.443337
0.167707834,0.0843779036,0.00150000001,8284.56714,307.439546
0.163137848,0.0924484624,0.00150000001,8279.01689,308.164974
0.166686594,0.0893512839,0.00350000011,8272.94678,307.231273
0.168514799,0.0829222467,0.00321587191,8294.76379,307.191464
0.170223288,0.0862885218,0.00350000011,8308.01345,307.103207
0.171117115,0.0847137181,0.00350000011,8307.16336,307.195197
0.171722172,0.0847041202,0.003230435,8302.65645,307.275518
0.165138538,0.0947740529,0.00216654406,8289.33658,308.320087
0.171432817,0.0883742047,0.00350000011,8287.10514,307.123219
0.165450728,0.0947740937,0.00150000001,8290.06177,308.315334
0.173186941,0.0874269048,0.00150000001,8298.7978,307.534382
0.167711458,0.0962034508,0.00233932803,8291.72064,308.355994
0.168024145,0.0960284894,0.00350000011,8291.60923,308.088833
0.172433598,0.0922953035,0.00350000011,8281.92643,307.284135
0.169555773,0.0965314447,0.00350000011,8291.6648,308.022811
0.174812026,0.0913251341,0.00350000011,8287.98845,307.167033
0.177077195,0.0895542433,0.00350000011,8291.93769,307.196729
0.177733766,0.0889317649,0.00150000001,8281.68253,307.56659
0.175405702,0.0929245799,0.00150000001,8286.33301,307.764247
0.171725434,0.0965206159,0.00150000001,8291.15701,308.235045
0.175401831,0.0931268027,0.00350000011,8291.08469,307.209775
0.173993116,0.0949573747,0.00350000011,8285.20621,307.453688
0.178479777,0.0908934322,0.00350000011,8284.59072,307.193016
0.175348862,0.0942997553,0.00150000001,8286.68582,307.875537
0.174198059,0.096181873,0.00350000011,8290.6217,307.581803
0.18038773,0.0903122502,0.00150000001,8272.4118,307.57705
0.175537996,0.0961819717,0.00150000001,8289.56611,308.026762
0.174496535,0.0969896682,0.00350000011,8288.37306,307.675114
0.177265255,0.0946353441,0.00350000011,8279.5212,307.257159
0.18018217,0.0911414973,0.00350000011,8276.82401,307.232917
0.175866039,0.0967028117,0.00150000001,8285.88576,308.060985
0.17306677,0.0991786255,0.00256348256,8291.12529,308.380966
0.176327033,0.0959703132,0.00350000011,8288.56522,307.420397
0.177541017,0.0955484494,0.00350000011,8285.40596,307.310832
0.179898868,0.0927377651,0.00350000011,8276.49675,307.18339
0.18153792,0.0903309943,0.00350000011,8259.98052,307.348936
0.175898236,0.0977630994,0.00150000001,8288.09693,308.162456
0.179131099,0.0938781265,0.00150000001,8266.51329,307.726386
0.175365471,0.0996099529,0.00350000011,8290.0824,308.02634
0.179346997,0.0967854661,0.00150000001,8276.61193,307.923913
0.176997015,0.0996086907,0.00150000001,8289.81479,308.277911
0.181140179,0.095115226,0.00150000001,8269.21538,307.758253
0.175835934,0.100368656,0.00350000011,8288.73477,308.14081
0.182245434,0.0945227842,0.00350000011,8262.86048,307.172922
0.176295905,0.100621253,0.00350000011,8290.61345,308.139079
0.181227088,0.0953514238,0.00350000011,8274.11803,307.203734
0.181849603,0.0963255312,0.00350000011,8264.79351,307.250366
0.184038946,0.0939670315,0.00350000011,8214.47347,307.199325
0.182702815,0.0961137739,0.00150000001,8265.74288,307.793829
0.178732668,0.101115848,0.00350000011,8288.1911,307.995971
0.185866798,0.0925622216,0.00271132347,8030.66248,307.377062
0.184076564,0.0960471222,0.00350000011,8248.20793,307.214487
0.184999185,0.0954907992,0.00150000001,8242.64147,307.715859
0.18138178,0.0991342417,0.00350000011,8282.86097,307.539478
0.183155337,0.0978009696,0.00350000011,8272.32851,307.337686
0.180537627,0.101102757,0.00350000011,8289.20386,307.859422
0.180638945,0.101728469,0.00150000001,8288.97383,308.340272
0.188416745,0.0937161101,0.00150000001,8128.11772,307.68455
0.185210912,0.096633995,0.00350000011,8252.16012,307.237438
0.181874388,0.10235538,0.00350000011,8289.48916,307.975733
0.183484089,0.10096557,0.00350000011,8284.98242,307.695084
0.187055026,0.0974030917,0.00350000011,8252.07566,307.26863
0.189271256,0.0957657991,0.00150000001,8199.44435,307.756309
0.189764064,0.0950581835,0.00350000011,8176.23386,307.188
0.188279186,0.0913700342,0.0028378031,8111.36725,307.523204
0.18911003,0.0961900423,0.00150000001,8217.95303,307.766671
0.188899976,0.0913715397,0.00350000011,8111.73858,307.41489
0.181706289,0.103978356,0.00183374167,8291.00997,308.471515
0.19033773,0.0961482829,0.00150000001,8203.80475,307.804439
0.19219328,0.0934869986,0.00350000011,8129.1184,307.225422
0.182616513,0.104484038,0.0021672178,8290.53822,308.46385
0.186471307,0.10095614,0.00150000001,8282.18188,308.174883
0.187003173,0.100056555,0.00150000001,8274.80415,308.092679
0.189948624,0.0969011233,0.00150000001,8220.59315,307.850242
0.184571908,0.102380387,0.00350000011,8288.73314,307.861311
0.182430704,0.10425471,0.00350000011,8290.97976,308.27164
0.186742684,0.101125238,0.00350000011,8279.24108,307.659382
0.189974237,0.0906014217,0.00350000011,8111.7394,307.46938
0.190359359,0.0902143815,0.00266670902,8111.77901,307.58983
0.19268139,0.0916807413,0.00350000011,8113.81285,307.304387
0.194053619,0.0930182443,0.00150000001,8116.85113,307.772941
0.193872534,0.0927239016,0.00350000011,8117.91114,307.257782
0.189367838,0.100272383,0.00350000011,8262.19294,307.594069
0.190622783,0.0984645318,0.00350000011,8238.12348,307.408056
0.193793896,0.0957501415,0.00350000011,8169.96094,307.309921
0.194926393,0.0929914618,0.00350000011,8118.11226,307.264141
0.189897893,0.100526789,0.00150000001,8261.28102,308.153559
0.188524134,0.101873922,0.00350000011,8278.81006,307.780338
0.193453337,0.0909110612,0.00350000011,8114.41591,307.340303
0.185474414,0.105470301,0.00216638886,8294.83174,308.442578
0.187914811,0.103236697,0.00150000001,8285.2654,308.348534
0.18659622,0.104373428,0.00350000011,8291.7853,308.097186
0.1929592,0.0985204401,0.00350000011,8218.52,307.516393
0.194223167,0.0965038852,0.00350000011,8178.16627,307.37634
0.19388354,0.0979801385,0.00150000001,8210.87666,308.008266
0.188215275,0.103176626,0.00350000011,8282.89311,307.94621
0.189769874,0.10205804,0.00350000011,8269.41143,307.839205
0.196208134,0.0914797097,0.00150000001,8096.75547,307.801254
0.196315513,0.0917144167,0.00350000011,8105.76752,307.286523
0.193801795,0.0883019142,0.00216664736,8105.34753,307.635658
0.194031086,0.0881745318,0.00266677293,8102.51653,307.602386
0.188691335,0.104856478,0.00233325859,8296.52592,308.331245
0.191558006,0.10191365,0.00150000001,8256.39668,308.255654
0.196196217,0.0972252755,0.00150000001,8175.09635,308.066659
0.188208783,0.105069428,0.00333315421,8295.74233,308.263827
0.197691008,0.0914709209,0.00350000011,8103.12844,307.301503
0.196181048,0.0982750776,0.00150000001,8184.63412,308.125095
0.199909593,0.093119577,0.00150000001,8120.81065,307.981897
0.194106183,0.0883061378,0.00150000001,8102.93241,307.715758
0.192746809,0.101391925,0.00350000011,8247.91934,307.881145
0.197264092,0.0896577776,0.00150000001,8079.8687,307.807572
0.19797869,0.0972892116,0.00350000011,8174.15481,307.678917
0.197969983,0.0978110486,0.00350000011,8179.58328,307.735733
0.19467633,0.101543571,0.00166654743,8236.727,308.285789
0.200167568,0.0962397447,0.00150000001,8148.34386,308.110876
0.200192118,0.091808102,0.00150000001,8120.70755,307.931941
0.194887081,0.101426487,0.00316651105,8230.83889,308.175871
0.196274851,0.100655503,0.00283337809,8218.56908,308.202184
0.195481329,0.0875419311,0.00350000011,8080.16063,307.493748
0.197471113,0.0999909158,0.00234236365,8194.90844,308.219516
0.198772627,0.0980529538,0.00150000001,8176.01811,308.165838
0.20295001,0.0931526121,0.00150000001,8127.19926,308.02517
0.196324741,0.0869002791,0.00333348513,8085.33252,307.53597
0.203452172,0.0952833789,0.00350000011,8147.36464,307.804145
0.202578979,0.0916175925,0.00350000011,8126.59166,307.427256
0.203255842,0.096777175,0.00207016751,8157.46358,308.21911
0.204284564,0.0949936314,0.00150000001,8155.99234,308.133202
0.202947164,0.0905998593,0.00150000001,8120.15854,307.936028
0.204473121,0.0910426,0.00150000001,8133.31204,307.956562
0.206719662,0.0945057007,0.00150000001,8150.23137,308.177855
0.20286527,0.0896643961,0.00150000001,8133.59191,307.894198
0.201230525,0.0876245413,0.00350000011,8140.60778,307.314049
0.206916378,0.0940521072,0.00350000011,8151.40304,307.889953
0.20730715,0.0945264479,0.00198550662,8157.71489,308.207123
0.205591402,0.091694355,0.00350000011,8132.09588,307.501064
0.202644777,0.0882028192,0.00150000001,8137.87331,307.835926
0.200869079,0.0866145824,0.00150000001,8144.24477,307.754091
0.202952827,0.0871891292,0.00150000001,8143.55903,307.797394
0.199929069,0.0848978753,0.00218030451,8148.2876,307.562265
0.200360754,0.0846580514,0.00214378014,8149.01383,307.557006
0.204483469,0.0886523186,0.00350000011,8134.07495,307.319435
0.205771889,0.089382612,0.00350000011,8139.92202,307.352727
0.208707236,0.0925378898,0.00350000011,8150.80699,307.783166
0.207984391,0.0901864466,0.00350000011,8148.71398,307.451607
0.204901426,0.0848986172,0.00150000001,8147.70664,307.703936
0.211901577,0.0919739899,0.00176385872,8155.69714,308.141156
0.203273443,0.0832128818,0.00350000011,8148.45037,307.380368
0.212089333,0.0906597286,0.00150000001,8145.95805,308.024768
0.212694445,0.0906691581,0.00150000001,8158.80918,308.016873
0.205804639,0.0835357555,0.00350000011,8147.18099,307.259071
0.212431706,0.0902938836,0.00350000011,8153.37976,307.662104
0.210948317,0.0880350685,0.00150000001,8146.01707,307.825689
0.209381793,0.0865723206,0.00150000001,8138.32695,307.773454
0.209789286,0.0870642087,0.00350000011,8137.04753,307.245993
0.208460535,0.0851758473,0.00350000011,8143.23567,307.198635
0.213634319,0.0891138189,0.00150000001,8134.77556,307.938796
0.20879682,0.0839317415,0.00150000001,8144.79067,307.661201
0.208073302,0.0826189172,0.00150000001,8147.16368,307.585646
0.211184724,0.0834442057,0.00150000001,8144.64768,307.630638
0.210723687,0.0828735581,0.00350000011,8142.77953,307.10485
0.21472072,0.0869417372,0.00350000011,8142.94855,307.321467
